broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Dendritic cell,,S100,Human,Kidney,Kidney,Kidney cancer,Cancer cell,Dendritic cell
Dendritic cell,,S100A1,Human,Kidney,Kidney,Kidney cancer,Cancer cell,Dendritic cell
