broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Mesenchymal cell,,vimentin,Human,Kidney,Kidney,Renal cell carcinoma,Cancer cell,Mesenchymal cell
Mesenchymal cell,,N-cadherin,Human,Kidney,Kidney,Renal cell carcinoma,Cancer cell,Mesenchymal cell
