broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Nephron cell,progenitor,CRABP2,Human,Kidney,Fetal kidney,Normal,Normal cell,Nephron progenitor cell
Nephron cell,progenitor,TMEM100,Human,Kidney,Fetal kidney,Normal,Normal cell,Nephron progenitor cell
Nephron cell,progenitor,CCNB2,Human,Kidney,Fetal kidney,Normal,Normal cell,Nephron progenitor cell
Nephron cell,progenitor,NUSAP1,Human,Kidney,Fetal kidney,Normal,Normal cell,Nephron progenitor cell
Nephron cell,progenitor,MRPL18,Human,Kidney,Fetal kidney,Normal,Normal cell,Nephron progenitor cell
Nephron cell,progenitor,SIX2,Human,Kidney,Fetal kidney,Normal,Normal cell,Nephron progenitor cell
Nephron cell,progenitor,HSPA1A,Human,Kidney,Fetal kidney,Normal,Normal cell,Nephron progenitor cell
Nephron cell,progenitor,HAS2,Human,Kidney,Fetal kidney,Normal,Normal cell,Nephron progenitor cell
Nephron cell,progenitor,CITED1,Human,Kidney,Fetal kidney,Normal,Normal cell,Nephron progenitor cell
Nephron cell,progenitor,RSPO3,Human,Kidney,Fetal kidney,Normal,Normal cell,Nephron progenitor cell
Nephron cell,progenitor,CACYBP,Human,Kidney,Fetal kidney,Normal,Normal cell,Nephron progenitor cell
Nephron cell,progenitor,MDK,Human,Kidney,Fetal kidney,Normal,Normal cell,Nephron progenitor cell
Nephron cell,progenitor,ZFAND2A,Human,Kidney,Fetal kidney,Normal,Normal cell,Nephron progenitor cell
Nephron cell,progenitor,HMGB2,Human,Kidney,Fetal kidney,Normal,Normal cell,Nephron progenitor cell
Nephron cell,progenitor,CENPF,Human,Kidney,Fetal kidney,Normal,Normal cell,Nephron progenitor cell
Nephron cell,progenitor,NKAIN3,Human,Kidney,Fetal kidney,Normal,Normal cell,Nephron progenitor cell
Nephron cell,progenitor,HOXC6,Human,Kidney,Fetal kidney,Normal,Normal cell,Nephron progenitor cell
Nephron cell,progenitor,DNAJB1,Human,Kidney,Fetal kidney,Normal,Normal cell,Nephron progenitor cell
Nephron cell,progenitor,CKS2,Human,Kidney,Fetal kidney,Normal,Normal cell,Nephron progenitor cell
Nephron cell,progenitor,FAM213A,Human,Kidney,Fetal kidney,Normal,Normal cell,Nephron progenitor cell
Nephron cell,progenitor,PRXL2A,Human,Kidney,Fetal kidney,Normal,Normal cell,Nephron progenitor cell
