broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,Cytotoxic,Granzyme(GZM)-B,Human,Kidney,Kidney,Clear cell Renal cell Carcinoma,Cancer cell,Cytotoxic T cell
T cell,Cytotoxic,IFN-γ,Human,Kidney,Kidney,Clear cell Renal cell Carcinoma,Cancer cell,Cytotoxic T cell
