broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,γ δ,TRGV2,Human,Spleen,Spleen,Normal,Normal cell,γ δ T cell
T cell,,FCGR3A,Human,Spleen,Spleen,Normal,Normal cell,γ δ T cell
