broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
B cell,,MKI67,Human,Spleen,Spleen,Normal,Normal cell,Plasmablast
B cell,,TUBA1B,Human,Spleen,Spleen,Normal,Normal cell,Plasmablast
B cell,,IGHG1,Human,Spleen,Spleen,Normal,Normal cell,Plasmablast
B cell,,IGHM,Human,Spleen,Spleen,Normal,Normal cell,Plasmablast
B cell,,IGHA1,Human,Spleen,Spleen,Normal,Normal cell,Plasmablast
B cell,,HSP90B1,Human,Spleen,Spleen,Normal,Normal cell,Plasmablast
B cell,,IGKC,Human,Spleen,Spleen,Normal,Normal cell,Plasmablast
B cell,,MZB1,Human,Spleen,Spleen,Normal,Normal cell,Plasmablast
B cell,,IGLC3,Human,Spleen,Spleen,Normal,Normal cell,Plasmablast
B cell,,IGLC2,Human,Spleen,Spleen,Normal,Normal cell,Plasmablast
B cell,,IGHA2,Human,Spleen,Spleen,Normal,Normal cell,Plasmablast
B cell,,GAPDH,Human,Spleen,Spleen,Normal,Normal cell,Plasmablast
