species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic Cancer,Cancer cell,Cancer stem cell,,ESA,FLOT2
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD24,CD24
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic Cancer,Cancer cell,Cancer stem cell,,c-Met,MET
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic Cancer,Cancer cell,Cancer stem cell,,DCLK1,DCLK1
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic Cancer,Cancer cell,Cancer stem cell,,ESA,FLOT2
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD24,CD24
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic Cancer,Cancer cell,Cancer stem cell,,PAK4,PAK4
