species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,Insulin,
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,Insulin,
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,CNTN4,CNTN4
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,RRNAD1,METTL25B
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,FAM222A,FAM222A
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,RNF130,RNF130
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,CDH18,CDH18
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,VAT1L,VAT1L
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,CGRRF1,CGRRF1
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,GNAS,GNAS
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,SGCB,SGCB
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,ALOX5,ALOX5
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,CYYR1,CYYR1
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,WSCD2,WSCD2
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,SCD5,SCD5
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,SGK3,SGK3
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,CAPN13,CAPN13
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,CDK5R1,CDK5R1
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,KLHDC8A,KLHDC8A
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,BMP5,BMP5
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,EFCAB14,EFCAB14
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,SYT13,SYT13
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,CTSV,CTSV
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,SUSD4,SUSD4
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,INS,INS
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,ZNF776,ZNF776
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,FAM76A,FAM76A
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,RASGRF1,RASGRF1
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,WNT4,WNT4
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,GPSM1,GPSM1
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,OXLD1,OXLD1
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,MAFA,MAFA
Human,Pancreas,Pancreatic islet,UBERON_0000006,Normal,Normal cell,Beta cell(β cell),CL_0000169,ERO1LB,ERO1B
