species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic adenocarcinoma,Cancer cell,T cell,CL_0000084,CD2,CD2
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic adenocarcinoma,Cancer cell,T cell,CL_0000084,CD8B,CD8B
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic adenocarcinoma,Cancer cell,T cell,CL_0000084,CD4,CD4
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic adenocarcinoma,Cancer cell,T cell,CL_0000084,CD40LG,CD40LG
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic adenocarcinoma,Cancer cell,T cell,CL_0000084,CD3E,CD3E
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic adenocarcinoma,Cancer cell,T cell,CL_0000084,CD8A,CD8A
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic adenocarcinoma,Cancer cell,T cell,CL_0000084,CD3D,CD3D
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic adenocarcinoma,Cancer cell,T cell,CL_0000084,CD3E,CD3E
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic adenocarcinoma,Cancer cell,T cell,CL_0000084,PD-1,PDCD1
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic adenocarcinoma,Cancer cell,T cell,CL_0000084,LAG-3,
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic adenocarcinoma,Cancer cell,T cell,CL_0000084,4-1BB,TNFRSF9
Human,Pancreas,Pancreas,UBERON_0001264,Pancreatic adenocarcinoma,Cancer cell,T cell,CL_0000084,TIM-3,
