broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Stem cell,,CD29,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Stem cell
Stem cell,,CD44,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Stem cell
Stem cell,,CD90,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Stem cell
Stem cell,,CD34,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Stem cell
Stem cell,,P63,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Stem cell
Stem cell,,ABCG2,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Stem cell
Stem cell,,CD73,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Stem cell
Stem cell,,CD31,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Stem cell
Stem cell,,CD105,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Stem cell
Stem cell,,CD45,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Stem cell
Stem cell,,FABP4,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Stem cell
Stem cell,,ITGB1,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Stem cell
Stem cell,,THY1,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Stem cell
Stem cell,,NT5E,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Stem cell
Stem cell,,PECAM1,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Stem cell
Stem cell,,PTPRC,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Stem cell
