broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,Th2,pGR,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,T helper 2(Th2) cell
T cell,Th2,pVIPR,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,T helper 2(Th2) cell
T cell,,HLA-B2705,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,T helper 2(Th2) cell
T cell,,pLMP2,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,T helper 2(Th2) cell
