broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Progenitor cell,,PDGFRa,Human,Adipose tissue,Beige Fat,Normal,Normal cell,Progenitor cell
Progenitor cell,,PDGFRα,Human,Adipose tissue,Beige Fat,Normal,Normal cell,Progenitor cell
Progenitor cell,,CD81,Human,Adipose tissue,Beige Fat,Normal,Normal cell,Progenitor cell
