broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Endothelial cell,,CD34,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,CD146,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,CD271,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,CD31,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,CD45,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,CD105,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,CD133,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,ABCG2,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,VWF,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,vWF,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,CD144,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,PECAM,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,MCAM,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,NGFR,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,PECAM1,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,PTPRC,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,PROM1,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,CDH5,Human,Adipose tissue,Adipose tissue,Normal,Normal cell,Endothelial cell
