species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,CD34,CD34
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,CD36,CD36
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,CD40,CD40
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,CD81,CD81
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,CD151,CD151
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,FABP5,FABP5
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,FABP6,FABP6
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,TNFRSF1A,TNFRSF1A
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,TNFRSF1B,TNFRSF1B
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,VCAM1,VCAM1
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,TNFRSF10B,TNFRSF10B
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,TNFRSF10A,TNFRSF10A
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,KLF4,KLF4
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,CD160,CD160
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,CD93,CD93
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,THSD1,THSD1
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,CD248,CD248
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,COLEC11,COLEC11
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,COLEC12,COLEC12
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,ESAM,ESAM
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,DCBLD2,DCBLD2
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,THSD7A,THSD7A
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,ECSCR,ECSCR
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,CD13,ANPEP
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,CD147,BSG
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,CD324,CDH1
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,CD143,ACE
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,EDG1,S1PR1
Human,Blood vessel,Blood vessel,UBERON_0001981,Normal,Normal cell,Endothelial cell,CL_0000115,EDG3,S1PR3
