broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Stromal cell,,DCN,Human,Nose,Olfactory neuroepithelium,Normal,Normal cell,Stromal cell
Stromal cell,,CLEC11A,Human,Nose,Olfactory neuroepithelium,Normal,Normal cell,Stromal cell
Stromal cell,,LUM,Human,Nose,Olfactory neuroepithelium,Normal,Normal cell,Stromal cell
