broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Myeloid cell,,MRC1,Human,Nose,Nasal polyp,Normal,Normal cell,Myeloid cell
Myeloid cell,,CD209,Human,Nose,Nasal polyp,Normal,Normal cell,Myeloid cell
Myeloid cell,,CD163,Human,Nose,Nasal polyp,Normal,Normal cell,Myeloid cell
Myeloid cell,,F13A1,Human,Nose,Nasal polyp,Normal,Normal cell,Myeloid cell
Myeloid cell,,NLRP12,Human,Nose,Nasal polyp,Normal,Normal cell,Myeloid cell
Myeloid cell,,CCL8,Human,Nose,Nasal polyp,Normal,Normal cell,Myeloid cell
Myeloid cell,,CD300LF,Human,Nose,Nasal polyp,Normal,Normal cell,Myeloid cell
Myeloid cell,,MARCO,Human,Nose,Nasal polyp,Normal,Normal cell,Myeloid cell
Myeloid cell,,CD200R1,Human,Nose,Nasal polyp,Normal,Normal cell,Myeloid cell
Myeloid cell,,CCR1,Human,Nose,Nasal polyp,Normal,Normal cell,Myeloid cell
Myeloid cell,,CNR2,Human,Nose,Nasal polyp,Normal,Normal cell,Myeloid cell
Myeloid cell,,CCL23,Human,Nose,Nasal polyp,Normal,Normal cell,Myeloid cell
Myeloid cell,,CD1C,Human,Nose,Nasal polyp,Normal,Normal cell,Myeloid cell
