broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Chondrocyte,Hypertrophic,COL10A1,Human,Articular Cartilage,Articular Cartilage,Normal,Normal cell,Hypertrophic chondrocyte
Chondrocyte,,WWP2,Human,Articular Cartilage,Articular Cartilage,Normal,Normal cell,Hypertrophic chondrocyte
Chondrocyte,,CRISPLD1,Human,Articular Cartilage,Articular Cartilage,Normal,Normal cell,Hypertrophic chondrocyte
Chondrocyte,,RNU6-2,Human,Articular Cartilage,Articular Cartilage,Normal,Normal cell,Hypertrophic chondrocyte
Chondrocyte,,RMRP,Human,Articular Cartilage,Articular Cartilage,Normal,Normal cell,Hypertrophic chondrocyte
Chondrocyte,,PLCG2,Human,Articular Cartilage,Articular Cartilage,Normal,Normal cell,Hypertrophic chondrocyte
Chondrocyte,,S100A1,Human,Articular Cartilage,Articular Cartilage,Normal,Normal cell,Hypertrophic chondrocyte
Chondrocyte,,IBSP,Human,Articular Cartilage,Articular Cartilage,Normal,Normal cell,Hypertrophic chondrocyte
Chondrocyte,,BHLHE41,Human,Articular Cartilage,Articular Cartilage,Normal,Normal cell,Hypertrophic chondrocyte
Chondrocyte,,VTRNA1-1,Human,Articular Cartilage,Articular Cartilage,Normal,Normal cell,Hypertrophic chondrocyte
Chondrocyte,,MEF2C,Human,Articular Cartilage,Articular Cartilage,Normal,Normal cell,Hypertrophic chondrocyte
Chondrocyte,,SCIN,Human,Articular Cartilage,Articular Cartilage,Normal,Normal cell,Hypertrophic chondrocyte
