broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Glial cell,,BMP4,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,PLVAP,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,CHI3L1,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,XCR1,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,ACTA2,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,WNT2B,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,CD68,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,RSPO3,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,S100B,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,MADCAM1,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,CD36,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,WNT5B,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,SOX17,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,VWA1,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,CDH5,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,SOX10,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,CCL11,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,DARC,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,RBP7,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,TAGLN,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,RGS5,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,CLEC9A,Human,Intestine,Colon,Normal,Normal cell,Glial cell
Glial cell,,ACKR1,Human,Intestine,Colon,Normal,Normal cell,Glial cell
