broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Intestinal cell,,CA12,Human,Intestine,Epithelium,Normal,Normal cell,Intestinal cell
Intestinal cell,,CLPS,Human,Intestine,Epithelium,Normal,Normal cell,Intestinal cell
Intestinal cell,,OTOP2,Human,Intestine,Epithelium,Normal,Normal cell,Intestinal cell
Intestinal cell,,APOC3,Human,Intestine,Epithelium,Normal,Normal cell,Intestinal cell
Intestinal cell,,AQP8,Human,Intestine,Epithelium,Normal,Normal cell,Intestinal cell
Intestinal cell,,CKB,Human,Intestine,Epithelium,Normal,Normal cell,Intestinal cell
Intestinal cell,,BEST4,Human,Intestine,Epithelium,Normal,Normal cell,Intestinal cell
Intestinal cell,,MDK,Human,Intestine,Epithelium,Normal,Normal cell,Intestinal cell
Intestinal cell,,SLC13A2,Human,Intestine,Epithelium,Normal,Normal cell,Intestinal cell
Intestinal cell,,CA7,Human,Intestine,Epithelium,Normal,Normal cell,Intestinal cell
Intestinal cell,,SLC26A2,Human,Intestine,Epithelium,Normal,Normal cell,Intestinal cell
Intestinal cell,,IL32,Human,Intestine,Epithelium,Normal,Normal cell,Intestinal cell
Intestinal cell,,FABP2,Human,Intestine,Epithelium,Normal,Normal cell,Intestinal cell
Intestinal cell,,NEUROG3,Human,Intestine,Epithelium,Normal,Normal cell,Intestinal cell
Intestinal cell,,FABP6,Human,Intestine,Epithelium,Normal,Normal cell,Intestinal cell
Intestinal cell,,ACE,Human,Intestine,Epithelium,Normal,Normal cell,Intestinal cell
Intestinal cell,,HMGCS2,Human,Intestine,Epithelium,Normal,Normal cell,Intestinal cell
Intestinal cell,,FABP1,Human,Intestine,Epithelium,Normal,Normal cell,Intestinal cell
