broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Glial cell,,GFRA3,Human,Intestine,Epithelium,Normal,Normal cell,Glial cell
Glial cell,,RXRG,Human,Intestine,Epithelium,Normal,Normal cell,Glial cell
Glial cell,,APOE,Human,Intestine,Epithelium,Normal,Normal cell,Glial cell
Glial cell,,PHOX2B,Human,Intestine,Epithelium,Normal,Normal cell,Glial cell
Glial cell,,LAMP5,Human,Intestine,Epithelium,Normal,Normal cell,Glial cell
Glial cell,,ZFP36,Human,Intestine,Epithelium,Normal,Normal cell,Glial cell
Glial cell,,CTGF,Human,Intestine,Epithelium,Normal,Normal cell,Glial cell
Glial cell,,ENTPD2,Human,Intestine,Epithelium,Normal,Normal cell,Glial cell
Glial cell,,BCAN,Human,Intestine,Epithelium,Normal,Normal cell,Glial cell
Glial cell,,FGL2,Human,Intestine,Epithelium,Normal,Normal cell,Glial cell
Glial cell,,HMGA2,Human,Intestine,Epithelium,Normal,Normal cell,Glial cell
Glial cell,,SPRY1,Human,Intestine,Epithelium,Normal,Normal cell,Glial cell
Glial cell,,CCN2,Human,Intestine,Epithelium,Normal,Normal cell,Glial cell
