species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Heart,Embryonic heart,,Normal,Normal cell,Stem cell,CL_0000034,SSEA4,
Human,Heart,Embryonic heart,,Normal,Normal cell,Stem cell,CL_0000034,Tra-1-60,
Human,Heart,Embryonic heart,UBERON_0006283,Normal,Normal cell,Stem cell,CL_0000034,GAL,GAL
Human,Heart,Embryonic heart,UBERON_0006283,Normal,Normal cell,Stem cell,CL_0000034,TCL1A,TCL1A
Human,Heart,Embryonic heart,UBERON_0006283,Normal,Normal cell,Stem cell,CL_0000034,LEFTY1,LEFTY1
Human,Heart,Embryonic heart,UBERON_0006283,Normal,Normal cell,Stem cell,CL_0000034,SOX2,SOX2
Human,Heart,Embryonic heart,UBERON_0006283,Normal,Normal cell,Stem cell,CL_0000034,NANOG,NANOG
Human,Heart,Embryonic heart,UBERON_0006283,Normal,Normal cell,Stem cell,CL_0000034,ZFP42,ZFP42
Human,Heart,Embryonic heart,UBERON_0006283,Normal,Normal cell,Stem cell,CL_0000034,DPPA2,DPPA2
Human,Heart,Embryonic heart,UBERON_0006283,Normal,Normal cell,Stem cell,CL_0000034,GDF3,GDF3
Human,Heart,Embryonic heart,UBERON_0006283,Normal,Normal cell,Stem cell,CL_0000034,DPPA4,DPPA4
Human,Heart,Embryonic heart,UBERON_0006283,Normal,Normal cell,Stem cell,CL_0000034,CD9,CD9
Human,Heart,Embryonic heart,UBERON_0006283,Normal,Normal cell,Stem cell,CL_0000034,PODXL,PODXL
Human,Heart,Embryonic heart,UBERON_0006283,Normal,Normal cell,Stem cell,CL_0000034,POU5F1,POU5F1
Human,Heart,Embryonic heart,UBERON_0006283,Normal,Normal cell,Stem cell,CL_0000034,DNMT3B,DNMT3B
Human,Heart,Embryonic heart,UBERON_0006283,Normal,Normal cell,Stem cell,CL_0000034,TDGF1,TDGF1
Human,Heart,Embryonic heart,UBERON_0006283,Normal,Normal cell,Stem cell,CL_0000034,GRB7,GRB7
