broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,MKI67+,MKI67,Human,Bile duct,Bile duct,Cholangiocarcinoma,Cancer cell,MKI67+ T cell
T cell,,CD3D,Human,Bile duct,Bile duct,Cholangiocarcinoma,Cancer cell,MKI67+ T cell
T cell,,CD8B,Human,Bile duct,Bile duct,Cholangiocarcinoma,Cancer cell,MKI67+ T cell
T cell,,CD8A,Human,Bile duct,Bile duct,Cholangiocarcinoma,Cancer cell,MKI67+ T cell
T cell,,TOP2A,Human,Bile duct,Bile duct,Cholangiocarcinoma,Cancer cell,MKI67+ T cell
T cell,,LAG3,Human,Bile duct,Bile duct,Cholangiocarcinoma,Cancer cell,MKI67+ T cell
T cell,,PRF6,Human,Bile duct,Bile duct,Cholangiocarcinoma,Cancer cell,MKI67+ T cell
T cell,,GZMH,Human,Bile duct,Bile duct,Cholangiocarcinoma,Cancer cell,MKI67+ T cell
T cell,,IFNG,Human,Bile duct,Bile duct,Cholangiocarcinoma,Cancer cell,MKI67+ T cell
T cell,,GZMK,Human,Bile duct,Bile duct,Cholangiocarcinoma,Cancer cell,MKI67+ T cell
T cell,,GZMA,Human,Bile duct,Bile duct,Cholangiocarcinoma,Cancer cell,MKI67+ T cell
T cell,,CD69,Human,Bile duct,Bile duct,Cholangiocarcinoma,Cancer cell,MKI67+ T cell
T cell,,GZMB,Human,Bile duct,Bile duct,Cholangiocarcinoma,Cancer cell,MKI67+ T cell
T cell,,IL12R,Human,Bile duct,Bile duct,Cholangiocarcinoma,Cancer cell,MKI67+ T cell
