species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,IER2,IER2
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,IER5,IER5
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,NXF1,NXF1
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,EIF4A3,EIF4A3
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,NR4A1,NR4A1
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,RASD1,RASD1
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,HEXIM1,HEXIM1
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,CHMP1B,CHMP1B
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,TSC22D2,TSC22D2
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,CCNL1,CCNL1
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,DDIT3,DDIT3
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,ZFP36,ZFP36
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,KLF2,KLF2
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,CDKN2AIP,CDKN2AIP
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,CKS2,CKS2
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,PCF11,PCF11
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,NUFIP2,NUFIP2
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,KLF10,KLF10
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,SLC40A1,SLC40A1
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,KMT2E,KMT2E
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,TIPARP,TIPARP
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,ING1,ING1
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,ARL6IP1,ARL6IP1
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,PLK2,PLK2
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,TOB1,TOB1
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,ZNF395,ZNF395
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,PNRC1,PNRC1
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,ZFP36L2,ZFP36L2
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,ADM,ADM
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,WSB1,WSB1
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,H2AFX,H2AX
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,MASTL,MASTL
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,TRA2A,TRA2A
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,ISM1,ISM1
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,WWP2,WWP2
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,INTS6,INTS6
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,RHOB,RHOB
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,RSRP1,RSRP1
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,DNAJB4,DNAJB4
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,ID1,ID1
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,SNAI1,SNAI1
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,PPP1R10,PPP1R10
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,PPP1R15A,PPP1R15A
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,SNHG1,SNHG1
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,MYLIP,MYLIP
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,SNHG12,SNHG12
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,C6orf62,C6orf62
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,RPPH1,RPPH1
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,CLK1,CLK1
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,NASP,NASP
Human,Articular Cartilage,Articular Cartilage,,Normal,Normal cell,Homeostatic chondrocyte,,ARRDC3,ARRDC3
