species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,ALDH1A1,ALDH1A1
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,BMI1,BMI1
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,ERBB2,ERBB2
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,GJA1,GJA1
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,GLI1,GLI1
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,GLI2,GLI2
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,CXCR1,CXCR1
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,PON1,PON1
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,PTEN,PTEN
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,CXCR4,CXCR4
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,LGR5,LGR5
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,DLL4,DLL4
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,CD24,CD24
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,IL-1 alpha,IL1A
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,CD49f,ITGA6
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,CD90,THY1
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,Integrin alpha 6,
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,EpCAM,
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,IL-6R-alpha,
Human,Undefined,Undefined,,Breast Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
