species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Undefined,Undefined,,Normal,Normal cell,Lymphocyte,CL_0000542,ST2L,IL1RL1
Human,Undefined,Undefined,,Normal,Normal cell,Lymphocyte,CL_0000542,IL-18R,
Human,Undefined,Undefined,,Normal,Normal cell,Lymphocyte,CL_0000542,CD197,CCR7
Human,Undefined,Undefined,,Normal,Normal cell,Lymphocyte,CL_0000542,CD3E,CD3E
Human,Undefined,Undefined,,Normal,Normal cell,Lymphocyte,CL_0000542,CD3D,CD3D
Human,Undefined,Undefined,,Normal,Normal cell,Lymphocyte,CL_0000542,GNLY,GNLY
Human,Undefined,Undefined,,Normal,Normal cell,Lymphocyte,CL_0000542,NKG7,NKG7
Human,Undefined,Undefined,,Normal,Normal cell,Lymphocyte,CL_0000542,MKI67,MKI67
Human,Undefined,Undefined,,Normal,Normal cell,Lymphocyte,CL_0000542,CD45RB,
Human,Undefined,Undefined,,Normal,Normal cell,Lymphocyte,CL_0000542,CD45RA,
