species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell,CL_0000990,CD14,CD14
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell,CL_0000990,CD40,CD40
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell,CL_0000990,CD207,CD207
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell,CL_0000990,CD197,CCR7
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell,CL_0000990,CD135,FLT3
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell,CL_0000990,CD205,LY75
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell,CL_0000990,CD206,MRC1
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell,CL_0000990,CD141,THBD
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell,CL_0000990,CD282,TLR2
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell,CL_0000990,CD284,TLR4
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell,CL_0000990,CD289,TLR9
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell,CL_0000990,CD369,CLEC7A
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell,CL_0000990,CD273,PDCD1LG2
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell,CL_0000990,CD370,CLEC9A
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell,CL_0000990,CD11c,
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell,CL_0000990,CD172a,
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell,CL_0000990,CD1b,
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell,CL_0000990,CD1c,
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell,CL_0000990,CD49d,
