species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Undefined,Undefined,,Tongue Squamous Cell Carcinoma,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Undefined,Undefined,,Tongue Squamous Cell Carcinoma,Cancer cell,Cancer stem cell,,ALDH,
