species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Undefined,Undefined,,Basal cell carcinoma,Cancer cell,Plasmacytoid dendritic cell(pDC),CL_0000784,CLEC4C,CLEC4C
Human,Undefined,Undefined,,Basal cell carcinoma,Cancer cell,Plasmacytoid dendritic cell(pDC),CL_0000784,CLEC4C,CLEC4C
