species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell 1(cDC1),,CADM1,CADM1
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell 1(cDC1),,CLEC9A,CLEC9A
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell 1(cDC1),,Clec9A,
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell 1(cDC1),,RAB32,RAB32
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell 1(cDC1),,XCR1,XCR1
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell 1(cDC1),,C1orf54,C1orf54
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell 1(cDC1),,CD141,THBD
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell 1(cDC1),,CD141,THBD
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell 1(cDC1),,XCR1,XCR1
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell 1(cDC1),,CADM1,CADM1
Human,Undefined,Undefined,,Normal,Normal cell,Conventional dendritic cell 1(cDC1),,CLEC9A,CLEC9A
