species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Undefined,Undefined,,Normal,Normal cell,Leukocyte,CL_0000738,TREM1,TREM1
Human,Undefined,Undefined,,Normal,Normal cell,Leukocyte,CL_0000738,CX3CR1,CX3CR1
Human,Undefined,Undefined,,Normal,Normal cell,Leukocyte,CL_0000738,CD48,CD48
Human,Undefined,Undefined,,Normal,Normal cell,Leukocyte,CL_0000738,CD14,CD14
Human,Undefined,Undefined,,Normal,Normal cell,Leukocyte,CL_0000738,CD69,CD69
Human,Undefined,Undefined,,Normal,Normal cell,Leukocyte,CL_0000738,CD40,CD40
Human,Undefined,Undefined,,Normal,Normal cell,Leukocyte,CL_0000738,CD80,CD80
Human,Undefined,Undefined,,Normal,Normal cell,Leukocyte,CL_0000738,HLA-DR,
Human,Undefined,Undefined,,Normal,Normal cell,Leukocyte,CL_0000738,CD64,FCGR1A
Human,Undefined,Undefined,,Normal,Normal cell,Leukocyte,CL_0000738,CD25,IL2RA
Human,Undefined,Undefined,,Normal,Normal cell,Leukocyte,CL_0000738,TLR4,TLR4
Human,Undefined,Undefined,,Normal,Normal cell,Leukocyte,CL_0000738,Mac-1,
Human,Undefined,Undefined,,Normal,Normal cell,Leukocyte,CL_0000738,LFA-1,ITGAL
Human,Undefined,Undefined,,Normal,Normal cell,Leukocyte,CL_0000738,CD11a-d,
Human,Undefined,Undefined,,Normal,Normal cell,Leukocyte,CL_0000738,FCGR3B,FCGR3B
Human,Undefined,Undefined,,Normal,Normal cell,Leukocyte,CL_0000738,CTSS,CTSS
Human,Undefined,Undefined,,Normal,Normal cell,Leukocyte,CL_0000738,CD48,CD48
Human,Undefined,Undefined,,Normal,Normal cell,Leukocyte,CL_0000738,FCGR3A,FCGR3A
Human,Undefined,Undefined,,Normal,Normal cell,Leukocyte,CL_0000738,PTPRC,PTPRC
Human,Undefined,Undefined,,Normal,Normal cell,Leukocyte,CL_0000738,GNLY,GNLY
Human,Undefined,Undefined,,Normal,Normal cell,Leukocyte,CL_0000738,TRBC2,TRBC2
