species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,CD34,CD34
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,CD38,CD38
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,CD90,THY1
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,CD45RA,
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,CD49,
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,CD34,CD34
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,ABCG2,ABCG2
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,CD133,PROM1
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,SCA-1,CASP3
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,c-Kit,
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,CD45,PTPRC
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,CD31,PECAM1
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,CD41,ITGA2B
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,ZBTB16,ZBTB16
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,PTEN,PTEN
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,JAK2,JAK2
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,ETV6,ETV6
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,CD164,CD164
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,TGFB1,TGFB1
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,STAT5A,STAT5A
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,HOXB4,HOXB4
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,CXCR4,CXCR4
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,ABCC1,ABCC1
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,MYB,MYB
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,STAT5B,STAT5B
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,GFI1,GFI1
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,PROM1,PROM1
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,GFI1B,GFI1B
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,NOTCH1,NOTCH1
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,LMO2,LMO2
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,FLT3,FLT3
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,ALDH1A1,ALDH1A1
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,CD38,CD38
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,KIT,KIT
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,CD34,CD34
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,RUNX1,RUNX1
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,BMI1,BMI1
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,CD180,CD180
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,CD34,CD34
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,CD33,CD33
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,CD132,IL2RG
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,CD44,CD44
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,IL3RA,IL3RA
Human,Undefined,Undefined,,Normal,Normal cell,Hematopoietic stem cell,CL_0000037,CD52,CD52
