species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,BCL6,BCL6
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,CD22,CD22
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,CD27,CD27
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,CD80,CD80
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,CD86,CD86
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,CD40,CD40
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,CD69,CD69
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,CD81,CD81
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,EBF1,EBF1
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,FOXO1,FOXO1
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,PAX5,PAX5
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,CD24,CD24
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,CD20,MS4A1
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,CD21,CR2
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,CD23,FCER2
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,CD137,TNFRSF9
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,CD279,PDCD1
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,B220,PTPRC
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,IKAROS,IKZF1
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,CD275,ICOSLG
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,CD360,IL21R
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,HLA-DR,
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,IgD,
Human,Undefined,Undefined,,Normal,Normal cell,Follicular B cell,CL_0000843,IgM,
