species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,ALPL,ALPL
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,KLF5,KLF5
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,SMAD2,SMAD2
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,SMAD3,SMAD3
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,SOX2,SOX2
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,STAT3,STAT3
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,TBX2,TBX2
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,TBX5,TBX5
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,TBX3,TBX3
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,ZIC3,ZIC3
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,UTF1,UTF1
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,KLF4,KLF4
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,ABCG2,ABCG2
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,LEFTY1,LEFTY1
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,SUZ12,SUZ12
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,L1TD1,L1TD1
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,THAP11,THAP11
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,LIN28A,LIN28A
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,NANOG,NANOG
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,CBX2,CBX2
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,ZFP42,ZFP42
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,DPPA3,DPPA3
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,LIN28B,LIN28B
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,TEX19,TEX19
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,ALK4,ACVR1B
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,SSEA-1,FUT4
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,CD49f,ITGA6
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,CD29,ITGB1
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,TROP2,TACSTD2
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,OCT4,POU5F1
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,LEFTYA,LEFTY2
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,5T4,TPBG
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,VISTA,VSIR
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,LIN28,LIN28A
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,LIN41,TRIM71
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,Activin RIIB,
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,LEFTY,
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,OCT3/4,
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,OCT4A,
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,OCT4B,
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,Podocalyxin,
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,SSEA-3,
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,SSEA-4,
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,TRA-1-60(R),
Human,Undefined,Undefined,,Normal,Normal cell,Induced pluripotent stem cell,CL_0000034,TRA-1-81,
