species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0000084,CD4,CD4
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0000084,EOMES,EOMES
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0000084,CD96,CD96
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0000084,CD160,CD160
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0000084,CD244,CD244
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0000084,TIGIT,TIGIT
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0000084,CD8,CD8A
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0000084,CD152,CTLA4
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0000084,CD223,LAG3
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0000084,CD279,PDCD1
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0000084,CD278,ICOS
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0000084,VISTA,VSIR
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0000084,CD366,HAVCR2
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0000084,CD272,BTLA
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0000084,CD3,
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0011025,CTLA4,CTLA4
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0011025,PD-1,PDCD1
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0011025,LAG3,LAG3
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0011025,TIM3,HAVCR2
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0011025,TIGIT,TIGIT
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0011025,IFIT3,IFIT3
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0011025,LAG3,LAG3
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0011025,PDCD1,PDCD1
Human,Undefined,Undefined,,Normal,Normal cell,Exhausted T(Tex) cell,CL_0011025,HAVCR2,HAVCR2
