species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD9,CD9
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD42d,GP5
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD42a,GP9
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD123,IL3RA
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD49f,ITGA6
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD41,ITGA2B
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD51,ITGAV
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD61,ITGB3
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD110,MPL
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD31,PECAM1
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD112,NECTIN2
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD62P,SELP
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD42b,
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD41b,
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD42c,
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD42b,
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD41,ITGA2B
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,OCT4,POU5F1
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD41a,
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD42b,
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,SOX2,SOX2
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD41,ITGA2B
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD41,ITGA2B
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,PF4,PF4
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CD41,ITGA2B
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,GP9,GP9
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,PF4,PF4
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,PPBP,PPBP
Human,Undefined,Undefined,,Normal,Normal cell,Megakaryocyte,CL_0000556,CST3,CST3
