species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,BMI1,BMI1
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,PON1,PON1
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CXCR4,CXCR4
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD24,CD24
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,Aldehyde Dehydrogenase 1-A1,
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,EpCAM,
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CXCR4,CXCR4
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD24,CD24
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,ESA,FLOT2
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,ESA,FLOT2
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD24,CD24
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,EpCAM,
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD24,CD24
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,ALDH,
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,ALDH,
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,ALDH1,ALDH1A1
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,EpCAM,
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CXCR4,CXCR4
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD24,CD24
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,ABCG2,ABCG2
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,c-Met,MET
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,ESA,FLOT2
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,Side population,
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CXCR4,CXCR4
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,ALDH1,ALDH1A1
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,Nestin,
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,ABCG2,ABCG2
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD24,CD24
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD24,CD24
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CXCR4,CXCR4
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,ESA,FLOT2
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,EpCAM,
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD24,CD24
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,ALDH1,ALDH1A1
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,ABCG2,ABCG2
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD24,CD24
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,EpCAM,
Human,Undefined,Undefined,,Pancreatic Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
