broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Myeloid cell,Abnormal,PRTN3,Human,Blood,Peripheral blood,Acute Myeloid Leukemia,Cancer cell,Abnormal myeloid cell
Myeloid cell,Abnormal,ELANE,Human,Blood,Peripheral blood,Acute Myeloid Leukemia,Cancer cell,Abnormal myeloid cell
Myeloid cell,Abnormal,AZU1,Human,Blood,Peripheral blood,Acute Myeloid Leukemia,Cancer cell,Abnormal myeloid cell
Myeloid cell,Abnormal,CST7,Human,Blood,Peripheral blood,Acute Myeloid Leukemia,Cancer cell,Abnormal myeloid cell
Plasma cell,Abnormal,CD56,Human,Blood,Peripheral blood,Multiple Myeloma,Cancer cell,Abnormal plasma cell
Plasma cell,Abnormal,NCAM1,Human,Blood,Peripheral blood,Multiple Myeloma,Cancer cell,Abnormal plasma cell
Plasma cell,,CD138,Human,Blood,Peripheral blood,Multiple Myeloma,Cancer cell,Abnormal plasma cell
Plasma cell,,CD38,Human,Blood,Peripheral blood,Multiple Myeloma,Cancer cell,Abnormal plasma cell
Plasma cell,,SDC1,Human,Blood,Peripheral blood,Multiple Myeloma,Cancer cell,Abnormal plasma cell
B cell,Activated,CD27,Human,Blood,Blood,Normal,Normal cell,Activated B cell
B cell,Activated,HLADR,Human,Blood,Blood,Normal,Normal cell,Activated B cell
B cell,,CD19,Human,Blood,Blood,Normal,Normal cell,Activated B cell
B cell,Activated,CD5,Human,Blood,Peripheral blood,Normal,Normal cell,Activated B cell
B cell,Activated,CD69,Human,Blood,Peripheral blood,Normal,Normal cell,Activated B cell
B cell,,TAGLN2,Human,Blood,Peripheral blood,Normal,Normal cell,Activated B cell
T cell,CD25+,CD25,Human,Blood,Peripheral blood,Normal,Normal cell,Activated CD25+ regulatory T cell
T cell,regulatory,IL2RA,Human,Blood,Peripheral blood,Normal,Normal cell,Activated CD25+ regulatory T cell
T cell,,CD4,Human,Blood,Peripheral blood,Normal,Normal cell,Activated CD25+ regulatory T cell
