species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Peritoneal fluid,Peritoneal fluid,UBERON_0001268,Normal,Normal cell,T cell,CL_0000084,NKG2A,KLRC1
Human,Peritoneal fluid,Peritoneal fluid,UBERON_0001268,Normal,Normal cell,T cell,CL_0000084,CD94,KLRD1
Human,Peritoneal fluid,Peritoneal fluid,UBERON_0001268,Normal,Normal cell,T cell,CL_0000084,CD3,
Human,Peritoneal fluid,Peritoneal fluid,UBERON_0001268,Normal,Normal cell,T cell,CL_0000084,CD127,IL7R
