broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Red blood cell,,HBB,Human,Breast,Blood,Breast Cancer,Cancer cell,Red blood cell (erythrocyte)
Red blood cell,,HBA2,Human,Breast,Blood,Breast Cancer,Cancer cell,Red blood cell (erythrocyte)
