broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Smooth muscle cell,,Tagln,Human,Salivary gland,Salivary gland,Normal,Normal cell,Smooth muscle cell
Smooth muscle cell,,Acta2,Human,Salivary gland,Salivary gland,Normal,Normal cell,Smooth muscle cell
