broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Endothelial cell,,VWF,Human,Cavernosum,Cavernosum,Normal,Normal cell,Endothelial cell
Endothelial cell,,CDH5,Human,Cavernosum,Cavernosum,Normal,Normal cell,Endothelial cell
Endothelial cell,,CLDN5,Human,Cavernosum,Cavernosum,Normal,Normal cell,Endothelial cell
Mural cell,,PDGFRB,Human,Cavernosum,Cavernosum,Normal,Normal cell,Mural cell
Mural cell,,ACTA2,Human,Cavernosum,Cavernosum,Normal,Normal cell,Mural cell
Mural cell,,PDLM3,Human,Cavernosum,Cavernosum,Normal,Normal cell,Mural cell
Endothelial cell,,VWF,Human,Cavernosum,Cavernosum,Normal,Normal cell,Endothelial cell
Endothelial cell,,CDH5,Human,Cavernosum,Cavernosum,Normal,Normal cell,Endothelial cell
Endothelial cell,,CLDN5,Human,Cavernosum,Cavernosum,Normal,Normal cell,Endothelial cell
Mural cell,,PDGFRB,Human,Cavernosum,Cavernosum,Normal,Normal cell,Mural cell
Mural cell,,ACTA2,Human,Cavernosum,Cavernosum,Normal,Normal cell,Mural cell
Mural cell,,PDLM3,Human,Cavernosum,Cavernosum,Normal,Normal cell,Mural cell
