broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Macrophage,,EGR2,Human,Decidua,Decidua,Normal,Normal cell,Macrophage
Macrophage,,KLF2,Human,Decidua,Decidua,Normal,Normal cell,Macrophage
Macrophage,,SEPP1,Human,Decidua,Decidua,Normal,Normal cell,Macrophage
Macrophage,,CCL3,Human,Decidua,Decidua,Normal,Normal cell,Macrophage
Macrophage,,MS4A7,Human,Decidua,Decidua,Normal,Normal cell,Macrophage
Macrophage,,C1QA,Human,Decidua,Decidua,Normal,Normal cell,Macrophage
Macrophage,,VSIG4,Human,Decidua,Decidua,Normal,Normal cell,Macrophage
Macrophage,,FCGR3A,Human,Decidua,Decidua,Normal,Normal cell,Macrophage
Macrophage,,PLTP,Human,Decidua,Decidua,Normal,Normal cell,Macrophage
Macrophage,,FOLR2,Human,Decidua,Decidua,Normal,Normal cell,Macrophage
Macrophage,,HAMP,Human,Decidua,Decidua,Normal,Normal cell,Macrophage
Macrophage,,SELENOP,Human,Decidua,Decidua,Normal,Normal cell,Macrophage
