broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Fibroblast,,Integrin α1β1,Human,Embryo,Embryo,Normal,Normal cell,Fibroblast
Fibroblast,,ACTA2,Human,Embryo,Embryo,Normal,Normal cell,Fibroblast
