broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Morula cell,Blastomere,ARPC3,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,AKAP12,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,CSRP2BP,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,MBNL3,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,IBTK,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,NDC80,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,FA2H,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,HPGD,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,RPL21,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,RPL22,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,PSMA1,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,TSPAN6,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,EIF2S2,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,ATP1B3,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,RPL7,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,PET117,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,DNAJC25,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,GUF1,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,MREG,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,GJA1,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,EGFLAM,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,PTPLAD1,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,CNIH4,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,RPL39L,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,CHCHD4,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
Morula cell,Blastomere,ZBTB8OS,Human,Embryo,Embryo,Normal,Normal cell,Morula cell (Blastomere)
