broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Embryonic stem cell,,OCT3/4,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,LIN28,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,SOX2,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,NANOG,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,LEFTYA,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,TERT,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,REX1,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,OCT4,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,TRA-1-60,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,TRA-1-81,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,SSEA-3,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,SSEA-4,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,CD15,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,FORSE1,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,HNK1,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,P75,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,SSEA1,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,αSMA,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,LIN28A,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,LEFTY2,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,REXO1,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,POU5F1,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,FUT4,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
Embryonic stem cell,,B3GAT1,Human,Embryo,Embryo,Normal,Normal cell,Embryonic stem cell
