broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Microglial cell,,BCL11A,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,GAL3ST4,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,GPR34,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,ABHD12,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,GMFG,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,PLVAP,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,TIMP2,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,SOX11,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,CMTM6,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,ARHGDIB,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,WAS,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,TAPBP,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,NFKBIA,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,MGAT1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,CORO1A,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,CH25H,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,RBMS1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,CPVL,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,C1QC,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,SELPLG,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,FMNL3,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,ITM2C,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,IRF8,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,FAM96A,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,GM2A,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,TMEM52B,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,BHLHE41,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,GSN,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,RBP1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,MPP1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,LTC4S,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,SRGN,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,SFMBT2,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,SYK,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,PFN2,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,KCTD12,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,RCN3,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,RHOG,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,DYNLT1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,OCIAD2,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,SLC7A7,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,TACC1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,RGS19,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,EGFL7,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,IL17RA,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,CYBB,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,IER2,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,PTPN6,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,SPRED1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,SYT1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,RAB29,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,PLCB2,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,LINC00936,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,DCX,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,P2RY13,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,GIMAP4,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,FGD2,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,FLI1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,TUBB2B,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,MNDA,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,RB1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,GGTA1P,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,PAG1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,C3AR1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,HEXB,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,SGK1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,ATAT1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,CD68,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,PTGS1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,MED12L,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,HCST,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,GPSM3,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,PTPRZ1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,RHBDF2,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,RHOB,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,EGR3,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,RNASE6,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,PNMA1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,SIGLEC8,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,ITM2B,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,DBN1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,FCGR2A,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,KLF6,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,HEXA,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,SMAP2,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,TGOLN2,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,LGMN,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,SLC7A8,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,REEP4,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,LINC00998,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,RAB31,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,CD300A,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,MILR1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,AP1B1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,C1orf61,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,C12orf75,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,CNPY3,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,SESN3,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,CCL4L2,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,AXL,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,LYST,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,TMIGD3,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,MSN,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,B2M,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,CD164,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,LYN,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,RPS6KA1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,ITGB2,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,ABI3,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,TLR10,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,NINJ1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,PSMB10,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,VAV1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,SCAF11,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,IKZF1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,CTSS,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,ADAM28,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,SLC9A9,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,CTSC,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,CRYBB1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,ADAM9,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,GGA2,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,ZFP36L2,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,SOCS6,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,DOCK2,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,WDR91,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,GATM,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,GLIPR1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,LPCAT2,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,FCER1G,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,CD84,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,ITGAX,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,MIS18BP1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,FCGR1C,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,FOLR2,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,SIRPA,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,NRIP1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,APBB1IP,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,IPCEF1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,GLUL,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,RNASET2,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,PAFAH1B3,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,METTL7A,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,CX3CR1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,GPM6A,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,IL6R,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
Microglial cell,,SIGLEC10,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Microglial cell
