broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Neuron,,SLA,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Neuron
Neuron,,MAF,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Neuron
Neuron,,NEUROD2,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Neuron
Neuron,,NEUROD6,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Neuron
Neuron,,PLS3,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Neuron
Neuron,,NEUROD1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Neuron
Neuron,,PPP2R2B,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Neuron
Neuron,,B2M,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Neuron
Neuron,,ARX,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Neuron
Neuron,,SOX2-OT,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Neuron
Neuron,,RBFOX1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Neuron
Neuron,,IGFBPL1,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Neuron
Neuron,,CSRP2,Human,Embryo,Embryonic prefrontal cortex,Normal,Normal cell,Neuron
