species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Thymus,Thymus,UBERON_0002370,Normal,Normal cell,Cortical thymus epithelial cell,CL_0000066,EpCAM,
Human,Thymus,Thymus,UBERON_0002370,Normal,Normal cell,Cortical thymus epithelial cell,CL_0000066,CD45,PTPRC
Human,Thymus,Thymus,UBERON_0002370,Normal,Normal cell,Cortical thymus epithelial cell,CL_0000066,CDR2,CDR2
