species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Germ,Germ,UBERON_0000923,Normal,Normal cell,Embryonic stem cell,CL_0002322,CD9,CD9
Human,Germ,Germ,UBERON_0000923,Normal,Normal cell,Embryonic stem cell,CL_0002322,CCR4,CCR4
Human,Germ,Germ,UBERON_0000923,Normal,Normal cell,Embryonic stem cell,CL_0002322,CD24,CD24
Human,Germ,Germ,UBERON_0000923,Normal,Normal cell,Embryonic stem cell,CL_0002322,CD30,TNFRSF8
Human,Germ,Germ,UBERON_0000923,Normal,Normal cell,Embryonic stem cell,CL_0002322,CD324,CDH1
Human,Germ,Germ,UBERON_0000923,Normal,Normal cell,Embryonic stem cell,CL_0002322,CD15,FUT4
Human,Germ,Germ,UBERON_0000923,Normal,Normal cell,Embryonic stem cell,CL_0002322,CD49f,ITGA6
Human,Germ,Germ,UBERON_0000923,Normal,Normal cell,Embryonic stem cell,CL_0002322,CD29,ITGB1
Human,Germ,Germ,UBERON_0000923,Normal,Normal cell,Embryonic stem cell,CL_0002322,CD133,PROM1
Human,Germ,Germ,UBERON_0000923,Normal,Normal cell,Embryonic stem cell,CL_0002322,CD338,ABCG2
Human,Germ,Germ,UBERON_0000923,Normal,Normal cell,Embryonic stem cell,CL_0002322,Frizzled-5,
Human,Germ,Germ,UBERON_0000923,Normal,Normal cell,Embryonic stem cell,CL_0002322,GCTM-2,
Human,Germ,Germ,UBERON_0000923,Normal,Normal cell,Embryonic stem cell,CL_0002322,Podocalyxin,
Human,Germ,Germ,UBERON_0000923,Normal,Normal cell,Embryonic stem cell,CL_0002322,SSEA-3,
Human,Germ,Germ,UBERON_0000923,Normal,Normal cell,Embryonic stem cell,CL_0002322,SSEA-4,
Human,Germ,Germ,UBERON_0000923,Normal,Normal cell,Embryonic stem cell,CL_0002322,TRA-1-60,
Human,Germ,Germ,UBERON_0000923,Normal,Normal cell,Embryonic stem cell,CL_0002322,TRA-1-81,
