broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
langerhans cell,Activated,CD83,Human,Skin,Skin,Normal,Normal cell,Activated langerhans cell
langerhans cell,Activated,MMP9,Human,Skin,Skin,Normal,Normal cell,Activated langerhans cell
langerhans cell,,PIM3,Human,Skin,Skin,Normal,Normal cell,Activated langerhans cell
langerhans cell,,PXDC1,Human,Skin,Skin,Normal,Normal cell,Activated langerhans cell
langerhans cell,,LMNA,Human,Skin,Skin,Normal,Normal cell,Activated langerhans cell
langerhans cell,,STK17B,Human,Skin,Skin,Normal,Normal cell,Activated langerhans cell
langerhans cell,,ARL4C,Human,Skin,Skin,Normal,Normal cell,Activated langerhans cell
langerhans cell,,C15orf48,Human,Skin,Skin,Normal,Normal cell,Activated langerhans cell
macrophage,Activated,CD206 MRC1,Human,Skin,Skin,Melanoma,Cancer cell,Activated macrophage
T cell,Activated,CXCR3,Human,Skin,Scalp,Normal,Normal cell,Activated T cell
T cell,Activated,ICOS,Human,Skin,Skin,Normal,Normal cell,Activated T cell
T cell,Activated,CD69,Human,Skin,Skin,Normal,Normal cell,Activated T cell
T cell,Activated,TNF,Human,Skin,Skin,Normal,Normal cell,Activated T cell
T cell,Activated,IL2,Human,Skin,Skin,Normal,Normal cell,Activated T cell
T cell,Activated,IFNG,Human,Skin,Skin,Normal,Normal cell,Activated T cell
T cell,Activated,TNFRSF9,Human,Skin,Skin,Normal,Normal cell,Activated T cell
T cell,Activated,TNFRSF4,Human,Skin,Skin,Normal,Normal cell,Activated T cell
T cell,Activated,CD28,Human,Skin,Skin,Normal,Normal cell,Activated T cell
T cell,,CD8A,Human,Skin,Skin,Normal,Normal cell,Activated T cell
T cell,,CD3E,Human,Skin,Skin,Normal,Normal cell,Activated T cell
T cell,,CD4,Human,Skin,Skin,Normal,Normal cell,Activated T cell
T cell,,CD8B,Human,Skin,Skin,Normal,Normal cell,Activated T cell
T cell,,CD27,Human,Skin,Skin,Normal,Normal cell,Activated T cell
T cell,,CD2,Human,Skin,Skin,Normal,Normal cell,Activated T cell
T cell,,IL2RA,Human,Skin,Skin,Normal,Normal cell,Activated T cell
cell,Adhesion,ICAM-1,Human,Skin,Skin,Normal,Normal cell,Adhesion cell
Adipocyte,,CFD,Human,Skin,Skin,Normal,Normal cell,Adipocyte
Adipocyte,,APOE,Human,Skin,Skin,Normal,Normal cell,Adipocyte
Adipocyte,,ADIPOQ,Human,Skin,Subcutaneous adipose tissue,Normal,Normal cell,Adipocyte
Adipocyte,,SCD,Human,Skin,Subcutaneous adipose tissue,Normal,Normal cell,Adipocyte
Adipocyte,,COL1A1,Human,Skin,Subcutaneous adipose tissue,Normal,Normal cell,Adipocyte
Anterior cell,,PAX6,Human,Skin,Skin,Normal,Normal cell,Anterior cell
Anterior cell,,SIX1,Human,Skin,Skin,Normal,Normal cell,Anterior cell
Anterior cell,,DLX5,Human,Skin,Skin,Normal,Normal cell,Anterior cell
Anterior placode cell,,OTX1,Human,Skin,Skin,Normal,Normal cell,Anterior placode cell
Antigen-presenting cell,Antigen-presenting,HLA-DPB1,Human,Skin,Skin,Normal,Normal cell,Antigen-presenting cell
Antigen-presenting cell,Antigen-presenting,HLA-DRA,Human,Skin,Skin,Normal,Normal cell,Antigen-presenting cell
Antigen-presenting cell,Antigen-presenting,HLA-DQA1,Human,Skin,Skin,Normal,Normal cell,Antigen-presenting cell
B cell,,CD79A,Human,Skin,Skin,Cutaneous Squamous Cell Carcinoma,Cancer cell,B cell
B cell,,MZB1,Human,Skin,Skin,Cutaneous Squamous Cell Carcinoma,Cancer cell,B cell
B cell,,JCHAIN,Human,Skin,Skin,Cutaneous Squamous Cell Carcinoma,Cancer cell,B cell
B cell,,IGLL1,Human,Skin,Skin,Cutaneous Squamous Cell Carcinoma,Cancer cell,B cell
B cell,,CD3,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Identity,CD20,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Identity,CD19,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Identity,MS4A1,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Activation,CD38,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Activation,CD27,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Activation,LAG3,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Activation,VCAM1,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Activation,HLA-DR,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Antibody Production,IGHG2,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Antibody Production,JCHAIN,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Antibody Production,IGHG1,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,,MS4A1,Human,Skin,Skin,Squamous Cell Carcinoma,Cancer cell,B cell
B cell,,IGJ,Human,Skin,Skin,Squamous Cell Carcinoma,Cancer cell,B cell
B cell,,CD79A,Human,Skin,Skin,Squamous Cell Carcinoma,Cancer cell,B cell
B cell,,IGLL5,Human,Skin,Skin,Squamous Cell Carcinoma,Cancer cell,B cell
