broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Mesenchymal stem cell,Positive,CD105,Human,Bone marrow,Bone marrow,Normal,Normal cell,Positive mesenchymal stem cell
Mesenchymal stem cell,Positive,CD90,Human,Bone marrow,Bone marrow,Normal,Normal cell,Positive mesenchymal stem cell
Mesenchymal stem cell,Positive,CD73,Human,Bone marrow,Bone marrow,Normal,Normal cell,Positive mesenchymal stem cell
Mesenchymal stem cell,Positive,THY1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Positive mesenchymal stem cell
Mesenchymal stem cell,Positive,NT5E,Human,Bone marrow,Bone marrow,Normal,Normal cell,Positive mesenchymal stem cell
