broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Plasma cell,,CD138,Human,Bone marrow,Bone marrow,Normal,Normal cell,Plasma cell
Plasma cell,,CD117,Human,Bone marrow,Bone marrow,Normal,Normal cell,Plasma cell
Plasma cell,,CD269,Human,Bone marrow,Bone marrow,Normal,Normal cell,Plasma cell
Plasma cell,,CD319,Human,Bone marrow,Bone marrow,Normal,Normal cell,Plasma cell
Plasma cell,,CD54,Human,Bone marrow,Bone marrow,Normal,Normal cell,Plasma cell
Plasma cell,,CD229,Human,Bone marrow,Bone marrow,Normal,Normal cell,Plasma cell
Plasma cell,,CD27,Human,Bone marrow,Bone marrow,Normal,Normal cell,Plasma cell
Plasma cell,,CD38,Human,Bone marrow,Bone marrow,Normal,Normal cell,Plasma cell
Plasma cell,,SDC1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Plasma cell
Plasma cell,,SLAMF7,Human,Bone marrow,Bone marrow,Normal,Normal cell,Plasma cell
Plasma cell,,TNFRSF17,Human,Bone marrow,Bone marrow,Normal,Normal cell,Plasma cell
Plasma cell,,MZB1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Plasma cell
Plasma cell,,IGLL5,Human,Bone marrow,Bone marrow,Normal,Normal cell,Plasma cell
Plasma cell,,KIT,Human,Bone marrow,Bone marrow,Normal,Normal cell,Plasma cell
Plasma cell,,ICAM1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Plasma cell
Plasma cell,,LY9,Human,Bone marrow,Bone marrow,Normal,Normal cell,Plasma cell
