broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Endothelial cell,Progenitor,CD34,Human,Bone marrow,Bone marrow,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,Progenitor,CD133,Human,Bone marrow,Bone marrow,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,Progenitor,NANOG,Human,Bone marrow,Bone marrow,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,Progenitor,CD117,Human,Bone marrow,Bone marrow,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,Progenitor,PROM1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,Progenitor,KIT,Human,Bone marrow,Bone marrow,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,Endothelial,VE-Cadherin,Human,Bone marrow,Bone marrow,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,Endothelial,CD31,Human,Bone marrow,Bone marrow,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,Endothelial,VEGFR-2,Human,Bone marrow,Bone marrow,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,Endothelial,PECAM1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,,CD90,Human,Bone marrow,Bone marrow,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,,CD135,Human,Bone marrow,Bone marrow,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,,THY1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,,FLT3,Human,Bone marrow,Bone marrow,Normal,Normal cell,Endothelial progenitor cell
