broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Multipotent mesenchymal stroma cell,,CD105,Human,Bone marrow,Bone marrow,Normal,Normal cell,Multipotent mesenchymal stroma cell
Multipotent mesenchymal stroma cell,,CD11b,Human,Bone marrow,Bone marrow,Normal,Normal cell,Multipotent mesenchymal stroma cell
Multipotent mesenchymal stroma cell,,CD45,Human,Bone marrow,Bone marrow,Normal,Normal cell,Multipotent mesenchymal stroma cell
Multipotent mesenchymal stroma cell,,CD90,Human,Bone marrow,Bone marrow,Normal,Normal cell,Multipotent mesenchymal stroma cell
Multipotent mesenchymal stroma cell,,CD73,Human,Bone marrow,Bone marrow,Normal,Normal cell,Multipotent mesenchymal stroma cell
Multipotent mesenchymal stroma cell,,CD34,Human,Bone marrow,Bone marrow,Normal,Normal cell,Multipotent mesenchymal stroma cell
Multipotent mesenchymal stroma cell,,CD14,Human,Bone marrow,Bone marrow,Normal,Normal cell,Multipotent mesenchymal stroma cell
Multipotent mesenchymal stroma cell,,CD19,Human,Bone marrow,Bone marrow,Normal,Normal cell,Multipotent mesenchymal stroma cell
Multipotent mesenchymal stroma cell,,CD79a,Human,Bone marrow,Bone marrow,Normal,Normal cell,Multipotent mesenchymal stroma cell
Multipotent mesenchymal stroma cell,,CD271,Human,Bone marrow,Bone marrow,Normal,Normal cell,Multipotent mesenchymal stroma cell
Multipotent mesenchymal stroma cell,,PTPRC,Human,Bone marrow,Bone marrow,Normal,Normal cell,Multipotent mesenchymal stroma cell
Multipotent mesenchymal stroma cell,,THY1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Multipotent mesenchymal stroma cell
Multipotent mesenchymal stroma cell,,NT5E,Human,Bone marrow,Bone marrow,Normal,Normal cell,Multipotent mesenchymal stroma cell
Multipotent mesenchymal stroma cell,,NGFR,Human,Bone marrow,Bone marrow,Normal,Normal cell,Multipotent mesenchymal stroma cell
