broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Mast cell,,CD203c,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mast cell
Mast cell,,c-Kit,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mast cell
Mast cell,,CD2,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mast cell
Mast cell,,Fc-epsilon RI-alpha,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mast cell
Mast cell,,CD25,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mast cell
Mast cell,,CD117,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mast cell
Mast cell,,FcRI,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mast cell
Mast cell,,CD33,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mast cell
Mast cell,,ENPP3,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mast cell
Mast cell,,IL2RA,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mast cell
Mast cell,,KIT,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mast cell
