broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Mesenchymal stromal cell,,gp130,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,Leukemia inhibitory factor receptor,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,GD2,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,Fibroblast activation protein alpha,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,NG2,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,SUSD2,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,CD19,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,CD14,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,CD34,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,CD105,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,CD31,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,CD90,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,CD44,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,CD73,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,CD45,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,c-Kit,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,CD271,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,MSCA-1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,CD147,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,CD276,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,HLA-ABC,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,CD59,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,CD81,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,CD98,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,CD47,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,CD29,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,Vimentin,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,CD151,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,CD13,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,beta-2-microglobulin,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,ISLR,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,PDGFRB,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,LEPR,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,CXCL12,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,CSPG4,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,PECAM1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,THY1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,NT5E,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,PTPRC,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,NGFR,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,BSG,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,SLC3A2,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,ITGB1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
Mesenchymal stromal cell,,ANPEP,Human,Bone marrow,Bone marrow,Normal,Normal cell,Mesenchymal stromal cell
