broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Epithelial cell,,LAMP,Human,Brain,Cerebrospinal fluid,Normal,Normal cell,Epithelial cell
Epithelial cell,,ATP1A,Human,Brain,Cerebrospinal fluid,Normal,Normal cell,Epithelial cell
Epithelial cell,,ATP2B,Human,Brain,Cerebrospinal fluid,Normal,Normal cell,Epithelial cell
Epithelial cell,,LAMB,Human,Brain,Cerebrospinal fluid,Normal,Normal cell,Epithelial cell
Epithelial cell,,EZR,Human,Brain,Cerebrospinal fluid,Normal,Normal cell,Epithelial cell
Epithelial cell,,CLIC6,Human,Brain,Cerebrospinal fluid,Normal,Normal cell,Epithelial cell
Epithelial cell,,GNAI,Human,Brain,Cerebrospinal fluid,Normal,Normal cell,Epithelial cell
Epithelial cell,,LAMA,Human,Brain,Cerebrospinal fluid,Normal,Normal cell,Epithelial cell
Epithelial cell,,LSAMP,Human,Brain,Cerebrospinal fluid,Normal,Normal cell,Epithelial cell
Epithelial cell,,ATP2A2,Human,Brain,Cerebrospinal fluid,Normal,Normal cell,Epithelial cell
Epithelial cell,,LAMA1,Human,Brain,Cerebrospinal fluid,Normal,Normal cell,Epithelial cell
