broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Mural cell,,PDGFRB,Human,Brain,Vessel,Glioblastoma,Cancer cell,Mural cell
Mural cell,,NOTCH3,Human,Brain,Vessel,Glioblastoma,Cancer cell,Mural cell
Mural cell,,RGS5,Human,Brain,Vessel,Glioblastoma,Cancer cell,Mural cell
