broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
B cell,,CD19,Human,Brain,Brain,Glioblastoma,Cancer cell,B cell
B cell,,CD20,Human,Brain,Brain,Glioblastoma,Cancer cell,B cell
B cell,,CD79A,Human,Brain,Brain,Glioblastoma,Cancer cell,B cell
B cell,,NUGGC,Human,Brain,Brain,Glioblastoma,Cancer cell,B cell
B cell,,FCRLA,Human,Brain,Brain,Glioblastoma,Cancer cell,B cell
B cell,,MZB1,Human,Brain,Brain,Glioblastoma,Cancer cell,B cell
B cell,,FCER2,Human,Brain,Brain,Glioblastoma,Cancer cell,B cell
B cell,,CD79B,Human,Brain,Brain,Glioblastoma,Cancer cell,B cell
B cell,,MS4A1,Human,Brain,Brain,Glioblastoma,Cancer cell,B cell
B cell,,JCHAIN,Human,Brain,Brain,Glioblastoma,Cancer cell,B cell
B cell,,BLK,Human,Brain,Brain,Glioblastoma,Cancer cell,B cell
B cell,,IKZF3,Human,Brain,Brain,Glioblastoma,Cancer cell,B cell
B cell,,HLA-DPB1,Human,Brain,Brain,Glioblastoma,Cancer cell,B cell
B cell,,IGHG3,Human,Brain,Brain,Glioblastoma,Cancer cell,B cell
B cell,,IGHG1,Human,Brain,Brain,Glioblastoma,Cancer cell,B cell
B cell,,HLA-DQA1,Human,Brain,Brain,Glioblastoma,Cancer cell,B cell
