broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Interneuron,Parvalbumin,PVALB,Human,Brain,Brain,Normal,Normal cell,Parvalbumin interneuron
Interneuron,,SLIT2,Human,Brain,Brain,Normal,Normal cell,Parvalbumin interneuron
