broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,Th2,CCR6,Human,Brain,Brain,Intracranial Aneurysm,Cancer cell,T helper2 (Th2) cell
T cell,Th2,CXCR3,Human,Brain,Brain,Intracranial Aneurysm,Cancer cell,T helper2 (Th2) cell
