broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Neuron,Inhibitory,GAD1,Human,Brain,Cortex,Normal,Normal cell,Inhibitory neuron
Neuron,Inhibitory,GAD2,Human,Brain,Cortex,Normal,Normal cell,Inhibitory neuron
