broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Fibroblast,,MYL9,Human,Brain,Pluripotent stem cell,Normal,Normal cell,Fibroblast
Fibroblast,,COL1A1,Human,Brain,Pluripotent stem cell,Normal,Normal cell,Fibroblast
Fibroblast,,COL1A2,Human,Brain,Pluripotent stem cell,Normal,Normal cell,Fibroblast
Fibroblast,,TAGLN,Human,Brain,Pluripotent stem cell,Normal,Normal cell,Fibroblast
Fibroblast,,ACTA2,Human,Brain,Pluripotent stem cell,Normal,Normal cell,Fibroblast
