broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,Regulatory,CD25,Human,Brain,Brain,Glioblastoma,Cancer cell,Regulatory T(Treg) cell
T cell,Regulatory,FCGR2B,Human,Brain,Brain,Glioblastoma,Cancer cell,Regulatory T(Treg) cell
T cell,Regulatory,CTLA4,Human,Brain,Brain,Glioblastoma,Cancer cell,Regulatory T(Treg) cell
T cell,Treg,FoxP3,Human,Brain,Brain,Glioblastoma,Cancer cell,Regulatory T(Treg) cell
T cell,Treg,IL2RA,Human,Brain,Brain,Glioblastoma,Cancer cell,Regulatory T(Treg) cell
